order_id,signal_time,fill_time,symbol,side,qty,fill_price,commission,slip,slip_dir,costs,strategy_id,exit_reason,is_maker
qt_b885276d3766c40fe6e208d7,2020-04-11,2020-04-12,LTC-USDT,cover,3986.4139004196886,42.56126999999999,84.83341917375772,0.021269999999994127,positive,"{'commission': np.float64(84.83341917375772), 'slippage': np.float64(84.79102366190337), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(169.62444283566109)}",Router,StateSwitch,False
qt_40f20ffeb6648c1dd197876e,2020-04-12,2020-04-13,ETH-USDT,cover,1027.218710015112,158.63927999999999,81.47861827966308,0.07927999999998292,positive,"{'commission': np.float64(81.47861827966308), 'slippage': np.float64(81.43789932998054), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(162.91651760964362)}",Router,StateSwitch,False
qt_987238b88721c0bd83d9b36a,2020-04-12,2020-04-13,ADA-USDT,cover,2358597.536,0.033466724999999996,39.46726756149479,1.6724999999995216e-05,positive,"{'commission': 39.46726756149479, 'slippage': 39.447543789588714, 'impact': 0.0, 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': 78.9148113510835}",Router,StateSwitch,False
qt_987238b88721c0bd83d9b36a,2020-04-12,2020-04-14,ADA-USDT,cover,1332692.605,0.033126555,22.07375743881289,1.655500000000143e-05,positive,"{'commission': 22.07375743881289, 'slippage': 22.062726075776904, 'impact': 0.0, 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': 44.1364835145898}",Router,StateSwitch,False
qt_987238b88721c0bd83d9b36a,2020-04-12,2020-04-15,ADA-USDT,cover,1324551.656,0.033126555,21.93891664141254,1.655500000000143e-05,positive,"{'commission': 21.93891664141254, 'slippage': 21.927952665081893, 'impact': 0.0, 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': 43.866869306494436}",Router,StateSwitch,False
qt_987238b88721c0bd83d9b36a,2020-04-12,2020-04-16,ADA-USDT,cover,55737.64211661555,0.031855919999999996,0.8877869341277678,1.591999999999566e-05,positive,"{'commission': np.float64(0.8877869341277678), 'slippage': np.float64(0.8873432624962776), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(1.7751301966240454)}",Router,StateSwitch,False
qt_ea1b01e70b659d16d70d2a8d,2020-04-15,2020-04-16,ADA-USDT,cover,4.656612873077393e-10,0.031855919999999996,7.417034357786178e-15,1.591999999999566e-05,positive,"{'commission': np.float64(7.417034357786178e-15), 'slippage': np.float64(7.413327693937188e-15), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(1.4830362051723366e-14)}",RangeMeanReversion,Target hit (Mid Band),False
qt_0aad8fa85e25ddaa0aa0114c,2020-04-29,2020-04-30,ETH-USDT,buy,436.1541022664154,215.5077,46.997283712499986,0.10769999999999413,positive,"{'commission': np.float64(46.997283712499986), 'slippage': np.float64(46.97379681409038), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(93.97108052659036)}",TrendBreakout,signal,False
qt_cafc7d2e92b4dbcd0ed21eef,2020-05-07,2020-05-08,BTC-USDT,buy,8.90258810104148,9991.29315,44.474183755603626,4.993150000000242,positive,"{'commission': np.float64(44.474183755603626), 'slippage': np.float64(44.45195777671742), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(88.92614153232105)}",TrendBreakout,signal,False
qt_81480b56aa49882bdd62b370,2020-05-10,2020-05-11,ETH-USDT,sell,436.1541022664154,187.52619,40.89515852544563,0.09380999999999062,negative,"{'commission': np.float64(40.89515852544563), 'slippage': np.float64(40.91561633360834), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(81.81077485905396)}",Router,StateSwitch,False
