order_id,signal_time,fill_time,symbol,side,qty,fill_price,commission,slip,slip_dir,costs,strategy_id,exit_reason,is_maker
qt_6bc773ef24bcd49c03b9bb61,2024-11-04,2024-11-05,SOL-USDT,buy,0.4955911314431933,2917.415185852947,0.7229225464232081,1.4579786036247242,positive,"{'commission': np.float64(0.7229225464232081), 'slippage': np.float64(0.7225612657903441), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(1.4454838122135523)}",TrendBreakout,signal,False
qt_00cf8bf7ed750f54e870b8ce,2024-11-07,2024-11-08,BTC-USDT,buy,0.23129278988527233,12700.112982885052,1.4687222818348258,6.346883049916869,positive,"{'commission': np.float64(1.4687222818348258), 'slippage': np.float64(1.4679882876908188), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(2.9367105695256446)}",TrendBreakout,signal,False
qt_b1f2a1dab9f014661a2f1fb5,2024-12-28,2024-12-29,ETH-USDT,sell,0.6913506660917961,3758.8539744391915,1.2993430994851651,1.880367170804675,negative,"{'commission': np.float64(1.2993430994851651), 'slippage': np.float64(1.2999930960329582), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(2.5993361955181236)}",Router,StateSwitch,False
qt_a64a524ba289e398610014ac,2025-01-16,2025-01-17,ETH-USDT,buy,0.7152372097819844,4196.388909573099,1.5007067474215638,2.0971458818457904,positive,"{'commission': np.float64(1.5007067474215638), 'slippage': np.float64(1.4999567690371622), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.000663516458726)}",TrendBreakout,signal,False
qt_7689948b29153c29ab9b3e3d,2025-01-17,2025-01-18,SOL-USDT,sell,0.4955911314431933,3967.711269050908,0.9831812585344238,1.9848480585546895,negative,"{'commission': np.float64(0.9831812585344238), 'slippage': np.float64(0.9836730950819441), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(1.9668543536163678)}",Router,StateSwitch,False
qt_f170f490aa95c0189788dc6c,2025-01-22,2025-01-23,SOL-USDT,short,0.9100840646863101,4069.504382591829,1.8517955448839623,2.035770076333847,negative,"{'commission': np.float64(1.8517955448839623), 'slippage': np.float64(1.8527219058366673), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.7045174507206298)}",RangeMeanReversion,signal,False
qt_a54ff8f583b81a40844ebc8c,2025-01-25,2025-01-26,SOL-USDT,cover,0.9100840646863101,4136.374346787362,1.8822241892942115,2.067153596594835,positive,"{'commission': np.float64(1.8822241892942115), 'slippage': np.float64(1.8812835475199525), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.763507736814164)}",RangeMeanReversion,hard_stop,False
qt_223458eaa38127b6b5b12d2e,2025-02-06,2025-02-07,SOL-USDT,buy,0.6872055320011519,4473.213551935146,1.5370085493561771,2.2354890314518343,positive,"{'commission': np.float64(1.5370085493561771), 'slippage': np.float64(1.5362404291415974), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.073248978497775)}",TrendBreakout,signal,False
qt_d95af493cbe26a1c79aa3a14,2025-02-09,2025-02-10,SOL-USDT,sell,0.6872055320011519,4409.422553091368,1.5150897857075154,2.205814183636903,negative,"{'commission': np.float64(1.5150897857075154), 'slippage': np.float64(1.5158477095618845), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.0309374952694)}",Router,StateSwitch,False
qt_74dadb466c5aa2b51660e917,2025-02-20,2025-02-21,SOL-USDT,short,0.8761497589019729,4706.362847289608,2.0617393369789965,2.3543586029463768,negative,"{'commission': np.float64(2.0617393369789965), 'slippage': np.float64(2.062770722340254), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.124510059319251)}",RangeMeanReversion,signal,False
qt_591c4ebd5852de7c5f8957d6,2025-02-21,2025-02-22,SOL-USDT,cover,0.8761497589019729,4716.658096752811,2.0662494271465066,2.357150473139882,positive,"{'commission': np.float64(2.0662494271465066), 'slippage': np.float64(2.065216818737179), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.1314662458836855)}",RangeMeanReversion,hard_stop,False
qt_3405e8fc772e60d78b11c4ff,2025-02-22,2025-02-23,SOL-USDT,short,0.8597535711426683,4662.874904255443,2.004461675362572,2.3326037540045945,negative,"{'commission': np.float64(2.004461675362572), 'slippage': np.float64(2.0054644075662442), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.009926082928816)}",RangeMeanReversion,signal,False
qt_be723fa038ead12339aba32b,2025-03-01,2025-03-02,SOL-USDT,cover,0.8597535711426683,4826.304999247113,2.074716479263209,2.411946526360225,positive,"{'commission': np.float64(2.074716479263209), 'slippage': np.float64(2.073679639443357), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.148396118706566)}",Router,StateSwitch,False
qt_23ccfb0eb40e40d6fd3f6ee3,2025-03-15,2025-03-16,SOL-USDT,buy,0.8754672237258341,5007.871217866681,2.1921135559411273,2.502684266799406,positive,"{'commission': np.float64(2.1921135559411273), 'slippage': np.float64(2.1910180469172005), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.383131602858327)}",TrendBreakout,signal,False
qt_ed2bce1a0de12d7d5023a5b7,2025-03-30,2025-03-31,ETH-USDT,sell,0.7152372097819844,6490.876281792328,2.321258120414603,3.247061671731899,negative,"{'commission': np.float64(2.321258120414603), 'slippage': np.float64(2.322419330079549), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.6436774504941525)}",Router,StateSwitch,False
qt_c539d41c6ad8eca5aca913c7,2025-04-05,2025-04-06,ETH-USDT,buy,0.6383900922423716,6955.390764551412,2.220126275881858,3.475957403573375,positive,"{'commission': np.float64(2.220126275881858), 'slippage': np.float64(2.2190167674977612), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.4391430433796195)}",TrendBreakout,signal,False
qt_6e0df1de877ef72d480bf5b3,2025-05-02,2025-05-03,SOL-USDT,sell,0.8754672237258341,6017.3714116375,2.6340057219367425,3.0101908012193235,negative,"{'commission': np.float64(2.6340057219367425), 'slippage': np.float64(2.635323383628525), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.269329105565268)}",Router,StateSwitch,False
qt_f4101f6b01d627c2f61d62cf,2025-05-04,2025-05-05,ETH-USDT,sell,0.6383900922423716,7148.5367363754485,2.2817775132663525,3.576056396385866,negative,"{'commission': np.float64(2.2817775132663525), 'slippage': np.float64(2.282918972752696), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.564696486019049)}",Router,StateSwitch,False
qt_e159411900047af5b8246da8,2025-05-07,2025-05-08,BTC-USDT,sell,0.23129278988527233,31703.05378838287,3.666343879298963,15.859456622500147,negative,"{'commission': np.float64(3.666343879298963), 'slippage': np.float64(3.6681779682825173), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(7.33452184758148)}",Router,StateSwitch,False
qt_2f2036e21fa32b25fec8ee55,2025-05-13,2025-05-14,BTC-USDT,buy,0.13066880987749696,35013.082385400354,2.2875589027215084,17.49779229654814,positive,"{'commission': np.float64(2.2875589027215084), 'slippage': np.float64(2.28641569487358), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.573974597595088)}",TrendBreakout,signal,False
qt_5f640bb7f3caf35571f899c4,2025-05-23,2025-05-24,BTC-USDT,sell,0.13066880987749696,31351.55910154645,2.048335457801541,15.683621361451515,negative,"{'commission': np.float64(2.048335457801541), 'slippage': np.float64(2.049360137870158), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.0976955956716985)}",Router,StateSwitch,False
qt_1ea7b5e083d03faf420fa248,2025-05-26,2025-05-27,BTC-USDT,buy,0.16817708250742738,31323.769248819033,2.6339700627011275,15.654057595609629,positive,"{'commission': np.float64(2.6339700627011275), 'slippage': np.float64(2.6326537358328608), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.266623798533988)}",VolatilityReversion,signal,False
qt_200ff9138b03916ad05752e8,2025-06-03,2025-06-04,BTC-USDT,sell,0.16817708250742738,30518.339655616546,2.5662426631261583,15.266803229420475,negative,"{'commission': np.float64(2.5662426631261583), 'slippage': np.float64(2.567526426338906), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.133769089465064)}",Router,StateSwitch,False
qt_bca809d228e1a2e2c24cdfca,2025-06-25,2025-06-26,SOL-USDT,short,0.7334157408393267,6761.757991379434,2.479589873311893,3.3825702808298956,negative,"{'commission': np.float64(2.479589873311893), 'slippage': np.float64(2.480830288455947), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.96042016176784)}",RangeMeanReversion,signal,False
qt_c82d9fd1bfa7795c30154307,2025-06-28,2025-06-29,SOL-USDT,cover,0.7334157408393267,6552.966890289287,2.4030245332685483,3.274846022132806,positive,"{'commission': np.float64(2.4030245332685483), 'slippage': np.float64(2.401823621457254), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.804848154725802)}",RangeMeanReversion,Target hit (Mid Band),False
qt_92ec39395b6114ba846a1435,2025-07-01,2025-07-02,ETH-USDT,short,0.6115719030218706,8120.616462863898,2.4831704319522028,4.062339401131794,negative,"{'commission': np.float64(2.4831704319522028), 'slippage': np.float64(2.4844126382708973), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.9675830702231)}",RangeMeanReversion,signal,False
qt_2e9946f62f380ee812ed78e2,2025-07-13,2025-07-14,BTC-USDT,short,0.14833915707486076,35881.70806467278,2.6613311643598965,17.949828946810158,negative,"{'commission': np.float64(2.6613311643598965), 'slippage': np.float64(2.6626624956077545), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.323993659967651)}",RangeMeanReversion,signal,False
qt_66162ba00965c4a2a7f2fddc,2025-07-13,2025-07-14,ETH-USDT,cover,0.6115719030218706,7895.343362961701,2.4142850827487914,3.9456988320644086,positive,"{'commission': np.float64(2.4142850827487914), 'slippage': np.float64(2.4130785434768027), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.827363626225594)}",RangeMeanReversion,Target hit (Mid Band),False
qt_0c0e1946790e03ce96641e66,2025-07-14,2025-07-15,BTC-USDT,cover,0.14833915707486076,35434.72101940467,2.62817832360067,17.708506256574765,positive,"{'commission': np.float64(2.62817832360067), 'slippage': np.float64(2.6268648911551984), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.255043214755869)}",RangeMeanReversion,hard_stop,False
qt_bf5c90ca5227a9c518bf40f9,2025-07-15,2025-07-16,BTC-USDT,short,0.14486206181399577,36252.39150050108,2.6257980892253814,18.135263381940604,negative,"{'commission': np.float64(2.6257980892253814), 'slippage': np.float64(2.6271116450477736), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.252909734273155)}",RangeMeanReversion,signal,False
qt_f71167109cdda6c6a85ff854,2025-07-16,2025-07-17,BTC-USDT,cover,0.14486206181399577,35830.787488100934,2.595260875972712,17.90644052378775,positive,"{'commission': np.float64(2.595260875972712), 'slippage': np.float64(2.59396389402558), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.189224769998292)}",RangeMeanReversion,hard_stop,False
qt_5b8375a24d3dc9c6e2010bea,2025-07-23,2025-07-24,BTC-USDT,buy,0.10588560871976657,36770.681871810724,1.946743016518782,18.37615285947686,positive,"{'commission': np.float64(1.946743016518782), 'slippage': np.float64(1.9457701314531866), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.8925131479719686)}",TrendBreakout,signal,False
qt_b3aa6190b78bff0a30eb11bb,2025-08-02,2025-08-03,SOL-USDT,short,0.7553956959782685,4976.15412279629,1.8794827034424169,2.4893217222588646,negative,"{'commission': np.float64(1.8794827034424169), 'slippage': np.float64(1.880422914899557), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.759905618341974)}",TrendBreakdown,signal,False
qt_11e594f04f730eb0b4b8b72f,2025-08-06,2025-08-07,BTC-USDT,sell,0.10588560871976657,37344.40943442106,1.977117762621934,18.68154548995517,negative,"{'commission': np.float64(1.977117762621934), 'slippage': np.float64(1.978106816029913), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.9552245786518467)}",Router,StateSwitch,False
qt_1329024d2455d95e67a73ef0,2025-08-10,2025-08-11,SOL-USDT,cover,0.7553956959782685,5241.746178717025,1.9797962514066882,2.619563307704084,positive,"{'commission': np.float64(1.9797962514066882), 'slippage': np.float64(1.9788068479822616), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(3.9586030993889496)}",Router,StateSwitch,False
qt_004c156875f3ddd7b288f16c,2025-08-13,2025-08-14,SOL-USDT,short,0.928703096273647,5352.147070423746,2.485277778007231,2.677412241332604,negative,"{'commission': np.float64(2.485277778007231), 'slippage': np.float64(2.486521038526554), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.971798816533785)}",VolatilityReversion,signal,False
qt_16a8446504d1fdf7466476c9,2025-08-15,2025-08-16,SOL-USDT,cover,0.928703096273647,5220.568255584932,2.424178951634819,2.6089796379728796,positive,"{'commission': np.float64(2.424178951634819), 'slippage': np.float64(2.4229674679003117), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(4.847146419535131)}",Router,StateSwitch,False
qt_0470efa124033a1e301700c4,2025-09-12,2025-09-13,BTC-USDT,short,0.132328090569341,38236.44658819808,2.5298779835864225,19.127787187688227,negative,"{'commission': np.float64(2.5298779835864225), 'slippage': np.float64(2.5311435553634882), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.061021538949911)}",RangeMeanReversion,signal,False
qt_8f92fcfb2f368ed837283a51,2025-09-14,2025-09-15,BTC-USDT,cover,0.132328090569341,39196.84544862482,2.593421857279044,19.58862841010705,positive,"{'commission': np.float64(2.593421857279044), 'slippage': np.float64(2.5921257943818117), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.185547651660856)}",RangeMeanReversion,hard_stop,False
qt_d717fd070d0459317531e697,2025-09-15,2025-09-16,BTC-USDT,short,0.130558427935094,40798.04366820971,2.6632642220743885,20.409226447329274,negative,"{'commission': np.float64(2.6632642220743885), 'slippage': np.float64(2.6645965203346536), 'impact': np.float64(0.0), 'funding': None, 'borrow': None, 'funding_status': 'not_modeled', 'borrow_status': 'not_modeled', 'modeled_total': np.float64(5.327860742409042)}",RangeMeanReversion,signal,False
